Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_35_591.jpg;-4.504774;1;0;5.01631;41.13631;96.69896;1.364266;184.5294;-0.0006792627
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_35_642.jpg;-6.753632;1;0;5.020986;40.83601;96.67876;1.383732;183.9431;-0.0001245272
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_35_691.jpg;-8.995212;1;0;5.014072;40.63528;96.66711;1.403969;183.39;-0.00152439
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_35_741.jpg;-11.24705;1;0;5.016562;40.33445;96.65484;1.426578;182.2242;359.9146
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_35_791.jpg;-10.5062;1;0;4.998734;40.13516;96.64922;1.368542;181.2416;359.8656
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_35_841.jpg;-8.249948;1;0;5.011807;39.83695;96.64518;1.199468;179.7104;359.7926
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_35_891.jpg;-6.004969;1;0;5.011355;39.63927;96.647;1.072638;179.0269;359.6628
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_35_941.jpg;-3.749238;1;0;5.011558;39.34217;96.65198;0.8722625;178.1091;359.4973
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_35_991.jpg;-1.498791;1;0;5.012411;39.1444;96.65694;0.7236191;177.6727;359.4001
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_36_041.jpg;0;1;0;5.011792;38.8476;96.66629;0.5121775;177.3383;359.2678
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_36_091.jpg;0;1;0;5.011669;38.64953;96.67341;0.3839708;177.2503;359.1965
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_36_141.jpg;0;1;0;5.011494;38.35166;96.68543;0.2369676;177.2025;359.1009
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_36_191.jpg;0;1;0;5.012063;38.15263;96.69386;0.1652925;177.199;359.0572
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_36_241.jpg;0;1;0;5.012054;37.85337;96.7069;0.09926484;177.2067;359.0233
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_36_291.jpg;0;1;0;5.01151;37.65332;96.71585;0.0873064;177.2141;359.0167
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_36_341.jpg;0;1;0;5.01206;37.35259;96.72936;0.1059724;177.2287;359.0399
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_36_391.jpg;0;1;0;5.017654;37.15136;96.73861;0.1553269;177.2347;359.0656
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_36_441.jpg;0;1;0;5.017813;36.84925;96.75242;0.2605545;177.2433;359.1304
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_36_491.jpg;0;1;0;5.005978;36.64753;96.76159;0.3442181;177.2478;359.1943
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_36_541.jpg;0;1;0;5.006011;36.34444;96.77549;0.4925383;177.2509;359.309
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_36_591.jpg;0;1;0;5.015034;36.14233;96.78477;0.6003215;177.2597;359.3953
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_36_641.jpg;0;1;0;5.0148;35.83893;96.79863;0.7758738;177.2791;359.5356
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_36_691.jpg;-0.7600083;1;0;5.008754;35.63638;96.80782;0.905774;177.2941;359.6323
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_36_741.jpg;-3.012691;1;0;5.009023;35.33238;96.82258;1.110426;177.1721;359.7608
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_36_791.jpg;-5.258224;1;0;5.017907;35.12975;96.83358;1.247536;176.9416;359.8261
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_36_841.jpg;-4.507472;1;0;5.023752;34.82673;96.85187;1.416746;176.366;359.9155
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_36_891.jpg;-2.259629;1;0;5.001159;34.62579;96.86446;1.457334;175.9383;0.002635598
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_36_941.jpg;-0.008498803;1;0;4.988832;34.32497;96.88704;1.508622;175.4627;-0.0004285828
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_36_991.jpg;0;1;0;5.006473;34.12519;96.90255;1.498202;175.3438;-0.004777483
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_37_041.jpg;0;1;0;4.979312;33.82667;96.92669;1.433533;175.2546;-0.002756043
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_37_091.jpg;0;1;0;5.013535;33.62725;96.94329;1.406131;175.2233;-0.002976457
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_37_141.jpg;0;1;0;5.007867;33.32771;96.96864;1.3852;175.1957;-0.002935384
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_37_191.jpg;0;1;0;5.003269;33.12783;96.98576;1.382389;175.1811;-0.002743599
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_37_241.jpg;0;1;0;5.014809;32.82834;97.0116;1.382166;175.1688;-0.0024796
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_37_291.jpg;0;1;0;5.008811;32.62825;97.02902;1.395133;175.1548;-0.002200027
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_37_341.jpg;0;1;0;5.020959;32.32831;97.05537;1.418826;175.1284;-0.001693445
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_37_390.jpg;0;1;0;4.983467;32.12837;97.0731;1.438412;175.1062;-0.001290939
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_37_441.jpg;0;1;0;5.01391;31.82798;97.09997;1.4795;175.0746;-0.001520811
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_37_490.jpg;0;1;0;5.015591;31.6277;97.11803;1.50877;175.0514;-0.001463982
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_37_541.jpg;0;1;0;5.00525;31.32825;97.14521;1.474768;175.0158;-0.001896593
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_37_591.jpg;-2.246272;1;0;4.986128;31.12993;97.16357;1.42182;174.9557;-0.001142541
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_37_641.jpg;-4.504829;1;0;5.009863;30.8312;97.19278;1.377211;174.6269;-0.0003371245
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_37_691.jpg;-5.250668;1;0;5.007738;30.63198;97.21356;1.359513;174.2629;-0.0004465426
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_37_741.jpg;-3.003823;1;0;5.024065;30.33345;97.24602;1.3429;173.7083;-0.001530489
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_37_791.jpg;-0.7663819;1;0;5.015172;30.13393;97.26821;1.346396;173.4511;-0.003416732
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_37_840.jpg;0;1;0;5.017335;29.8348;97.30168;1.361826;173.2939;-0.005230734
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_37_891.jpg;0;1;0;5.02332;29.6353;97.32426;1.378806;173.2603;-0.005611612
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_37_940.jpg;0;1;0;5.014466;29.33572;97.35852;1.414252;173.2538;359.9939
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_37_991.jpg;0;1;0;5.017367;29.13601;97.38152;1.442278;173.2608;359.994
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_38_040.jpg;-1.498013;1;0;4.996009;28.83638;97.4164;1.487242;173.2382;-0.005534584
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_38_090.jpg;-3.749975;1;0;5.014336;28.63667;97.44041;1.520052;173.1104;-0.004811374
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_38_141.jpg;-5.996044;1;0;5.033901;28.34013;97.47823;1.430341;172.6296;-0.001661161
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_38_191.jpg;-8.251756;1;0;5.007833;28.14213;97.50558;1.393785;172.1359;359.99
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_38_241.jpg;-7.48761;1;0;5.014974;27.84569;97.55087;1.344354;171.1637;359.9037
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_38_291.jpg;-5.244516;1;0;5.01919;27.64832;97.58305;1.316331;170.5537;359.8124
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_38_341.jpg;-2.987473;1;0;4.99827;27.35375;97.63103;1.176488;169.8286;359.7698
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_38_391.jpg;-0.7484246;1;0;5.015862;27.15765;97.6651;1.094951;169.5173;359.7132
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_38_440.jpg;0;1;0;5.00615;26.86299;97.71746;1.005027;169.3301;359.6239
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_38_491.jpg;0;1;0;5.009799;26.6665;97.75282;0.9535105;169.2884;359.5766
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_38_541.jpg;0;1;0;5.021128;26.37175;97.80656;0.8993829;169.306;359.5116
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_38_590.jpg;0;1;0;5.0146;26.17479;97.84214;0.8627459;169.3026;359.5114
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_38_641.jpg;0;1;0;5.014261;25.87977;97.8959;0.8226484;169.3669;359.5224
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_38_691.jpg;0;1;0;5.001055;25.68239;97.93199;0.8246222;169.3719;359.5385
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_38_740.jpg;2.244147;1;0;5.011984;25.38652;97.98528;0.8404977;169.5503;359.5924
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_38_791.jpg;4.49633;1;0;5.004469;25.18818;98.01974;0.8820158;169.7685;359.6591
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_38_840.jpg;2.238475;0.8494763;0;5.013538;24.8905;98.06978;0.9567816;170.2269;359.7949
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_38_890.jpg;0;0.6999416;0;5.001956;24.69166;98.10292;1.022058;170.4268;359.8893
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_38_940.jpg;0;0.5508823;0;5.003658;24.39443;98.15275;1.096967;170.5821;-0.001243589
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_38_990.jpg;0;0.4008858;0;5.000559;24.19653;98.18682;1.131299;170.5906;0.005324797
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_39_040.jpg;0;0.2499039;0;4.997582;23.90099;98.23753;1.131152;170.5771;0.008994443
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_39_090.jpg;0;0.1008582;0;4.995327;23.70455;98.27119;1.101644;170.5582;0.008518873
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_39_140.jpg;0;0;0;4.983188;23.41138;98.3214;1.007796;170.5266;0.00728307
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_39_190.jpg;0;0;0;4.972541;23.21698;98.35467;0.9145975;170.5061;0.007398998
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_39_240.jpg;0;0;0;4.956516;22.92683;98.40431;0.7382061;170.4785;0.01130554
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_39_290.jpg;0;0;0;4.945803;22.73425;98.43721;0.601447;170.4631;0.017696
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_39_340.jpg;0;0;0;4.929783;22.44654;98.48635;0.3764138;170.4452;0.03017471
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_39_391.jpg;0;0;0;4.919208;22.2554;98.51897;0.2175382;170.4355;0.03983263
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_39_440.jpg;1.484176;0;0;4.903166;21.96955;98.56732;359.9726;170.4609;0.0639472
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_39_490.jpg;3.737542;0;0;4.892267;21.77893;98.59906;359.8395;170.5735;0.07334559
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_39_540.jpg;5.980691;0;0;4.874283;21.49291;98.64454;359.6775;170.9915;0.1015957
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_39_590.jpg;8.239396;0;0;4.861851;21.3024;98.67231;359.5735;171.4619;0.1695761
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_39_640.jpg;7.487813;0;0;4.842394;21.01638;98.71037;359.4619;172.4002;0.3077025
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_39_690.jpg;5.241541;0;0;4.829836;20.82561;98.73404;359.4182;173.0016;0.402961
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_39_740.jpg;2.991334;0;0;4.812488;20.53975;98.76723;359.3702;173.7018;0.5585313
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_39_790.jpg;0.7512511;0;0;4.800895;20.34881;98.78888;359.3871;174.0112;0.6223899
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_39_840.jpg;0;0;0;4.781775;20.06159;98.82166;359.5166;174.1654;0.6006866
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_39_890.jpg;0;0;0;4.767992;19.87042;98.84256;359.6142;174.1893;0.5755036
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_39_940.jpg;0;0;0;4.751648;19.58495;98.87245;359.725;174.2084;0.5613491
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_39_990.jpg;0;0;0;4.741124;19.3955;98.89197;359.7777;174.2141;0.5529395
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_40_040.jpg;0;0;0;4.725407;19.1126;98.92095;359.8264;174.218;0.5352482
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_40_090.jpg;0;0;0;4.714962;18.92485;98.94012;359.8401;174.2193;0.5191963
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_40_140.jpg;0;0;0;4.699329;18.64434;98.96886;359.8408;174.217;0.481317
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_40_190.jpg;0;0;0;4.688733;18.45806;98.98792;359.8303;174.2147;0.4493226
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_40_240.jpg;0;0;0;4.67311;18.17967;99.01642;359.7993;174.2101;0.3916805
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_40_290.jpg;0;0;0;4.662516;17.99473;99.03532;359.7708;174.2069;0.3483929
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_40_340.jpg;0;0;0;4.646924;17.71828;99.06359;359.7179;174.2015;0.2766124
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_40_390.jpg;0;0;0;4.636265;17.53456;99.08237;359.6799;174.1974;0.2239038
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_40_440.jpg;0;0;0.1502109;4.613821;17.26074;99.1102;359.5924;174.1948;0.1503425
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_40_490.jpg;0;0;0.3002998;4.583027;17.08028;99.12883;359.5085;174.1847;0.08211802
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_40_540.jpg;0;0;0.4499946;4.503731;16.81581;99.15575;359.2615;174.1776;-0.004771737
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_40_590.jpg;0;0;0.5995872;4.43219;16.64387;99.17245;359.0491;174.197;359.9906
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_40_640.jpg;0;0;0.7492192;4.294423;16.39432;99.19683;358.6284;174.2372;0.0006517227
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_40_690.jpg;0;0;0.8992859;4.235173;16.22939;99.21338;358.4684;174.2766;359.9908
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_40_740.jpg;0;0;1;4.122305;15.98499;99.23763;358.3788;174.3408;359.9914
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_40_790.jpg;0;0;1;4.04087;15.82462;99.25342;358.3957;174.3751;-0.003776707
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_40_840.jpg;0;0;1;3.92072;15.58655;99.27689;358.6291;174.4044;-0.005169692
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_40_889.jpg;0;0;1;3.792818;15.43372;99.29187;358.7755;174.4152;-0.001956656
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_40_940.jpg;0;0;1;3.584515;15.21802;99.31312;358.795;174.4235;-0.001582606
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_40_990.jpg;0;0;1;3.468279;15.0842;99.32637;358.663;174.4227;359.994
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_41_040.jpg;0;0;1;3.298672;14.8904;99.34557;358.4923;174.4287;359.9895
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_41_090.jpg;0;0;1;3.21812;14.76384;99.35774;358.4456;174.4486;0.01021409
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_41_139.jpg;0;0;1;3.099566;14.57618;99.37643;358.6007;174.4579;0.002065201
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_41_190.jpg;0;0;1;2.961281;14.45799;99.38808;358.6609;174.4628;0.003461023
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_41_239.jpg;0;0;1;2.781799;14.2902;99.40474;358.6802;174.4731;0.002996793
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_41_289.jpg;0;0;1;2.704799;14.18225;99.41562;358.7392;174.4667;359.9923
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_41_340.jpg;0;0;1;2.493475;14.03388;99.42993;358.6361;174.4302;0.008103381
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_41_389.jpg;0;0;1;2.416074;13.93867;99.43969;358.6235;174.4246;359.9926
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_41_439.jpg;0;0;1;2.302878;13.80007;99.45335;358.7301;174.4067;-0.004820148
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_41_489.jpg;0;0;1;2.193345;13.71423;99.46183;358.753;174.4004;-0.003843318
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_41_539.jpg;0;0;1;1.979624;13.59632;99.47348;358.6819;174.3966;-0.00122266
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_41_589.jpg;0;0;1;1.868694;13.52385;99.48068;358.6116;174.3956;-0.0009687839
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_41_640.jpg;0;0;1;1.757889;13.41832;99.49128;358.6719;174.3941;359.9942
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_41_689.jpg;0;0;1;1.670514;13.35325;99.49776;358.705;174.3953;-0.004026945
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_41_739.jpg;0;0;1;1.443242;13.26684;99.50635;358.635;174.4315;0.002824551
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_41_790.jpg;0;0;1;1.339044;13.21495;99.51151;358.5797;174.4744;0.00202081
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_41_840.jpg;0;0;1;1.241678;13.14101;99.51885;358.6378;174.5258;-0.004804367
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_41_890.jpg;0;0;1;1.140542;13.09749;99.52309;358.6504;174.5792;-0.00368132
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_41_940.jpg;0;0;1;0.9347183;13.04215;99.52843;358.5852;174.6035;0.002416969
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_41_989.jpg;0;0;1;0.8359733;13.01026;99.53165;358.5574;174.5399;0.0002458046
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_42_039.jpg;0;0;1;0.6736767;12.97123;99.53651;358.5537;174.2955;359.9919
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_42_089.jpg;0;0;1;0.5060043;12.95396;99.53897;358.486;174.2366;359.9929
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_42_140.jpg;0;0;1;0.283202;12.93865;99.54138;358.3668;174.1613;0.004251279
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_42_189.jpg;0;0;1;0.0817875;12.93834;99.54144;358.2355;174.1618;-0.00156998
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_42_239.jpg;0;0;1;-0.01778332;12.93819;99.54142;358.278;174.1696;0.01436984
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_42_290.jpg;0;0;1;-0.04796372;12.93813;99.54145;358.4467;174.1665;-0.002772741
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_42_339.jpg;0;0;1;-0.1392079;12.93819;99.54143;358.8953;174.1692;-0.001812631
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_42_389.jpg;0;0;0;-0.1414268;12.93833;99.54141;359.2093;174.1692;359.9931
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_42_439.jpg;-0.75587;0;0;-0.1354062;12.93852;99.54139;359.6635;174.1238;359.9859
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_42_489.jpg;-2.984018;0;0;-0.1302133;12.93863;99.54137;359.9521;173.8548;359.9818
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_42_539.jpg;-5.249559;0;0;-0.1208987;12.93879;99.54136;0.358745;173.0455;359.9838
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_42_589.jpg;-7.489919;0;0;-0.1138053;12.93888;99.54135;0.6098204;172.2365;359.9939
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_42_639.jpg;-9.737522;0;0;-0.09330068;12.93902;99.54134;0.92303;170.6173;0.005003122
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_42_689.jpg;-11.98887;0;0;-0.08139832;12.93909;99.54131;1.096685;169.2682;0.01147623
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_42_739.jpg;-14.25305;0;0;-0.05773058;12.9392;99.54129;1.275548;166.8384;0.006796174
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_42_789.jpg;-15;0;0;-0.03772324;12.93927;99.54127;1.295152;165.0388;359.9635
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_42_840.jpg;-15;0;0;0.03822108;12.9393;99.54117;1.185882;162.3392;359.9551
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_42_889.jpg;-15;0;0;0.04374254;12.93928;99.54115;1.087831;160.5393;359.9581
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_42_939.jpg;-15;0;0;0.04929052;12.93922;99.54116;0.9324824;157.8394;359.954
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_42_989.jpg;-15;0;0;0.05059847;12.93918;99.54116;0.82597;156.0394;359.9446
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_43_039.jpg;-15;0;0;0.05160194;12.93912;99.54118;0.6657676;153.3395;359.9205
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_43_089.jpg;-15;0;0;0.05166125;12.93908;99.54118;0.5603799;151.5395;359.8984
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_43_139.jpg;-15;0;0;0.05091023;12.93902;99.54119;0.4069954;148.8395;359.8578
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_43_189.jpg;-15;0;0;0.04989457;12.93898;99.5412;0.3091687;147.0394;359.8266
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_43_239.jpg;-15;0;0;0.04767993;12.93892;99.54121;0.1709475;144.3393;359.7754
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_43_289.jpg;-15;0;0;0.04579381;12.93888;99.54122;0.08536409;142.5391;359.7393
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_43_339.jpg;-15;0;0;0.04244806;12.93882;99.54124;359.968;139.8387;359.6842
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_43_389.jpg;-15;0;0;0.03993703;12.93879;99.54124;359.8976;138.0384;359.6478
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_43_439.jpg;-15;0;0;0.03584149;12.93874;99.54127;359.8041;135.3379;359.5953
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_43_489.jpg;-15;0;0;0.03004656;12.9387;99.54128;359.7553;133.5376;359.569
